"hash","name","slug","description","iconUrl","tier","itemType","itemTypeName","defense","power","recovery","mobility","resilience","attack","zoom","roundsPerMinute","impact","range","stability","magazine","reloadSpeed","handling","aimAssistance","recoilDirection"
3147447938,"EDZ Scanner","edz-scanner","Chance to obtain additional faction consumables in the EDZ.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/60bc7f6659f85ab78fb98e295f37fcbc.png","Basic","Mod","Ghost Module",,,,,,,,,,,,,,,,
3150987025,"Titan Challenges","titan-challenges","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c78c087bbbded51f16a8d00ecedd4ffe.png","None","Quest","Quest",,,,,,,,,,,,,,,,
3151536500,"SPO-28 Front","spo-28-front","SUROS holo sights. Medium zoom. \n  •  Increases range\n  •  Slightly increases handling speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/534a29abaaa1acfc7d4ca0f35c8e2297.png","Legendary","Mod","Scope",,,,,,,,,,,,,,,,
3151536501,"SPO-57 Front","spo-57-front","SUROS threat evaluation. Medium zoom. Highlights enemy targets.\n  •  Greatly increases range\n  •  Slightly decreases handling speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3ab89e5b3d0095f94d1f64ee0e301677.png","Legendary","Mod","Scope",,,,,,,,,,,,,,,,
3151536503,"SPO-26 Front","spo-26-front","SUROS lightweight red-dot sight. Short zoom. \n  •  Increases handling speed\n  •  Increases range","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/db5314af93ff7314416b78fde84fd44e.png","Legendary","Mod","Scope",,,,,,,,,,,,,,,,
3156820619,"Heavy Hunter Armor","heavy-hunter-armor","HEAVY HUNTER ARMOR\nImproved resilience.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/b677a870348514c62b45b3076f99ac57.png","Basic","Mod","Intrinsic",,,,0,0,,,,,,,,,,,
3159474701,"Aspirant Helm","aspirant-helm","Shed all you know. Seek answers beyond the Light.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/d892d9ebe1bcc6d1a2b962dc1dc03b61.jpg","Basic","Armor","Helmet",10,1,1,,,,,,,,,,,,,
3159615086,"Glimmer","glimmer","The currency of the City. A form of programmable matter, used both for craft and as a fuel.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/dafbec09f1ad97ca20e9428d8e86066e.png","Basic","Currency","Currency",,,,,,,,,,,,,,,,
3161794203,"Rare Gear","rare-gear","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/9d51d9594b4c8b299926014214c5688e.jpg","Rare","None","",,,,,,,,,,,,,,,,
3161816588,"Slideshot","slideshot","Sliding partially reloads this weapon's magazine and temporarily boosts range and stability.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5b5976afe2f82f6226c7fa4231470b26.png","Legendary","Mod","Trait",,,,,,,,,,,,,,,,
3163241201,"Primal Siege Type 1","primal-siege-type-1","Regardless of what we were, we inherently know what we must become.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3725474ec86b9ebe65f3063035447d34.jpg","Rare","Armor","Chest Armor",300,35,,,,,,,,,,,,,,
3166039429,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
3168101969,"Bright Dust","bright-dust","Remnants of finely crafted items. Used to purchase new items from certain vendors.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/92e0f94ac440918efee503125a80721b.jpg","Rare","None","Currency",,,,,,,,,,,,,,,,
3169402598,"Tesseract Trace IV","tesseract-trace-iv","To unravel the deepest mysteries, begin with the simple beauty of the geometric line.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/2d4944bdde9fb1c9d2ee8ebb2dd1ef37.jpg","Legendary","Armor","Gauntlets",300,35,,,,,,,,,,,,,,
3169607361,"Emotes","emotes","Emotes occasionally unlocked when opening Bright Engrams.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/81b98ffdcaf9ae14214239f6c2f670f5.jpg","Basic","None","",,,,,,,,,,,,,,,,
3176110528,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
3177308360,"Steady Rounds","steady-rounds","This magazine is optimized for recoil control.\n  •  Greatly increases stability \n  •  Slightly decreases range","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3f5bc3a81ac199e9d200164d56f6d626.png","Legendary","Mod","Magazine",,,,,,,,,,,,,,,,
3183515879,"Radiolarian Pod","radiolarian-pod","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/75f6665bf3e3ab2681d55faa8306a503.jpg","Basic","None","",,,,,,,,,,,,,,,,
3184055520,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
3185293912,"Mos Ultima II","mos-ultima-ii","Find the summit and claim it for your own.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/f9e91b7dd1615f7b22f952e9d397ee38.jpg","Common","Weapon","Hand Cannon",,28,,,,200,14,140,84,40,50,10,41,44,64,82
3185293913,"One Earth","one-earth","This weapon was forged by Devrim Kay VIII for the survivors.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/eddf20cd1a5fda35031eb12deca77fb7.jpg","Common","Weapon","Hand Cannon",,28,,,,200,14,150,78,31,36,12,56,62,80,82
3185293914,"Minuet-12","minuet-12","A modded version of the SUROS Minuet-42, a Guardian standby.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3a62e06cb477cf00493116f63e447bfb.jpg","Common","Weapon","Hand Cannon",,28,,,,200,14,140,84,42,50,9,41,45,65,84
3185293915,"Picayune Mk. 33","picayune-mk-33","Small stature, big heart.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/1f802b67ef6f2c84cd8d080dc9eea14d.jpg","Common","Weapon","Hand Cannon",,28,,,,200,14,110,92,54,23,7,26,28,33,85
3186242776,"Payback","payback","Time for Zavala's grand entrance—finally attacking the Red Legion base in the EDZ head-on.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/33144b4bb0c95a732763666032aed85b.png","None","None","",,,,,,,,,,,,,,,,
3187140226,"Deep Conversation","deep-conversation","Failsafe has a plan to retrieve Vex data. But she'll need Ghost's help.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/8f0b3ad3f7ab80c31dd83f7de3e5cbf8.jpg","Basic","None","",,,,,,,,,,,,,,,,
3189820379,"Legendary Gear","legendary-gear","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e19acad46bd4d02a3e6d1a007f3df3bb.jpg","Legendary","None","",,,,,,,,,,,,,,,,
3190216483,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
3191466416,"Imperial Engram","imperial-engram","Contains a reward for your efforts within Emperor Calus's Leviathan.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/74c3c618e811e81aa105c94937057e3b.png","Legendary","Engram","Engram",,,,,,,,,,,,,,,,
3195063045,"Asher Mir","asher-mir","Asher Mir has an idea for how to deal with the Almighty. Find him in the Rupture.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/33144b4bb0c95a732763666032aed85b.png","None","None","",,,,,,,,,,,,,,,,
3196242660,"Base Frame","base-frame","Original manufacturer's frame, with no modifications.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/561a5efb4bc943a246b15b97fc7d5a25.png","Legendary","Mod","Trait",,,,,,,,,,,,,,,,
3198744410,"The Took Offense","the-took-offense","Hunters are big on the ""outrageous fortune."" Emphasis on outrage. And fortune.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3d88ad4b0ff87ea7c686b188f1e53ca2.jpg","Legendary","Armor","Helmet",300,35,,,,,,,,,,,,,,
3199368173,"Huddle Up","huddle-up","OK, team, what's the plan?","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c2f5471dcdda579dc1d69c40c03e4fa2.jpg","Rare","None","Emote",,,,,,,,,,,,,,,,
3200894680,"Patrols","patrols","Return to Cayde-6 to collect your reward.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e8877c04ad5b7c4d9f3418ba57d0e025.png","None","None","",,,,,,,,,,,,,,,,
3200894681,"Patrols","patrols","Speak to Cayde-6.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e8877c04ad5b7c4d9f3418ba57d0e025.png","None","None","",,,,,,,,,,,,,,,,
3201839676,"Nessus Token","nessus-token","Proof of your efforts on Nessus.\n\nBring this to Failsafe in the Exodus Black to increase your reputation with her.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/10aec7738e5ebcc2c2ef79ca07eba504.jpg","Common","None","Redeemable",,,,,,,,,,,,,,,,
3205869472,"Golden Trace","golden-trace","Equip this shader to change the color of your gear.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/cef1e430c41ff8d83b0d18a4a947bbaa.jpg","Legendary","Mod","Shader",,,,,,,,,,,,,,,,
3205869473,"Monochromatic","monochromatic","Equip this shader to change the color of your gear.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/20fa6248475c536a009d63bd05f4eeaf.jpg","Legendary","Mod","Shader",,,,,,,,,,,,,,,,
3205869474,"Cerulean Divide","cerulean-divide","Equip this shader to change the color of your gear.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/6244f1fa961d326c48202ba9a2365846.jpg","Legendary","Mod","Shader",,,,,,,,,,,,,,,,
3205869475,"Nebula Rose","nebula-rose","Equip this shader to change the color of your gear.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/54b8adce93cdab34a8f7cd67ca5b4280.jpg","Legendary","Mod","Shader",,,,,,,,,,,,,,,,
3205869476,"Metro Shift","metro-shift","Equip this shader to change the color of your gear.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/012c1880596a9c24ccf84849c297db54.jpg","Legendary","Mod","Shader",,,,,,,,,,,,,,,,
3205869477,"Dawn and Dusk","dawn-and-dusk","Equip this shader to change the color of your gear.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/70026bc050dabda4a62424ba89d895b6.jpg","Legendary","Mod","Shader",,,,,,,,,,,,,,,,
3205869478,"Arctic Pearl","arctic-pearl","Equip this shader to change the color of your gear.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c8450db378cc1d3ddf953102c4bc2684.jpg","Legendary","Mod","Shader",,,,,,,,,,,,,,,,
3205869479,"Watermelon","watermelon","Equip this shader to change the color of your gear.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/bdd429a82f971a6f7cc502ec4b0ae92e.jpg","Legendary","Mod","Shader",,,,,,,,,,,,,,,,
3205869484,"Indigo Matrix","indigo-matrix","Equip this shader to change the color of your gear.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/1f9b5d9be9afc87b2ff2b0c30f5264a1.jpg","Legendary","Mod","Shader",,,,,,,,,,,,,,,,
3205869485,"Bumblebee","bumblebee","Equip this shader to change the color of your gear.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/49098c97909225c51fbd67209626dd7c.jpg","Legendary","Mod","Shader",,,,,,,,,,,,,,,,
3210853326,"Letter Fragment","letter-fragment","Torn Remnants from a Once-Kept Journal","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/1c46d96bf35fb635bf879e66159dc37f.jpg","Basic","None","Journal Fragments",,,,,,,,,,,,,,,,
3213307840,"Leopard Zero","leopard-zero","A standard issue, Leopard-class jumpship. Perfect for warriors and commanders.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/79ee1b83ee585c26bf00e588e2d33439.jpg","Common","None","Ship",,,,,,,,,,,,,,,,
3213307841,"Minerva Zero","minerva-zero","A standard issue, Minerva-class jumpship. Perfect for warriors and commanders.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/f5abd721d019c3aaf2d4803cbbd29e83.jpg","Common","None","Ship",,,,,,,,,,,,,,,,
3213307842,"Zenith SV","zenith-sv","The thin line between us and them.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/4660bc7860b81c58877d1bb33a09a271.jpg","Legendary","None","Ship",,,,,,,,,,,,,,,,
3213307843,"Leonid MV","leonid-mv","Minerva-class refit. Break any storm that finds you.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/0211442224465d77cc4e7e27492a86ca.jpg","Legendary","None","Ship",,,,,,,,,,,,,,,,
3213307844,"Space-Age Lancelot","space-age-lancelot","Tonight, we ride.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/1ae149e442ccbc61b32b377878604426.jpg","Legendary","None","Ship",,,,,,,,,,,,,,,,
3213307845,"Eos Rapture","eos-rapture","A Minerva-class refit commemorating the legendary Warlock Tinasha-3, known to her peers in the Iron Banner as Ashraven.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c65d14cafaad1f9b2443cb85382ecf7a.jpg","Legendary","None","Ship",,,,,,,,,,,,,,,,
3213307846,"Spectral Gain","spectral-gain","Leopard-class refit. Follow the rainbow.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/7dd5381ba080873d046aa756bdab1914.jpg","Legendary","None","Ship",,,,,,,,,,,,,,,,
3213307847,"The Bandwagon","the-bandwagon","""Because a group of coyotes is a band!"" —Therin Vai\n""I refuse to call it that.""—Nadiya","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/08c58d1798a14371a357acf48c40f13f.jpg","Exotic","None","Ship",,,,,,,,,,,,,,,,
3213307848,"High Line","high-line","The right vantage means everything.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/8bbd900ac669574e2f9b4f10ed7da4f9.jpg","Legendary","None","Ship",,,,,,,,,,,,,,,,
3213307849,"Verona Mesh","verona-mesh","Make a pastime of each wary step.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/7f4b842f2634c28f4a81df41d9bffa49.jpg","Legendary","None","Ship",,,,,,,,,,,,,,,,
3215392301,"Xenos Vale Bond","xenos-vale-bond","New things are only strange until you behold them. Then they are even stranger.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/eef8a820320ae86b57565f6e078d346d.jpg","Legendary","Armor","Warlock Bond",300,28,,,,,,,,,,,,,,
3215463713,"Bright Engram","bright-engram","A vibrant engram containing many different customization options. Return it to Tess Everis to reveal its contents.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/1d447c63311dd6a3917d7b7d2d961447.png","Legendary","Engram","Engram",,,,,,,,,,,,,,,,
3217779897,"Kinetic Munition Loader","kinetic-munition-loader","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/0c9de551c3415f65ac813dd1b2dbce20.jpg","Rare","Mod","Titan Mark Mod",,,,,,,,,,,,,,,,
3219377422,"Rare Gear","rare-gear","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/9d51d9594b4c8b299926014214c5688e.jpg","Rare","None","",,,,,,,,,,,,,,,,
3222861226,"Kinetic Munition Loader","kinetic-munition-loader","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/53cffdf57a71d9dcfe56f06e17a34b14.jpg","Legendary","Mod","Arms Armor Mod",,,,,,,,,,,,,,,,
3223280471,"Swordflight 4.1","swordflight-41","""I will forge you into a weapon stronger than any blade."" —Lord Shaxx","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/de07b7c7f3af090163f440d24159c140.jpg","Legendary","Armor","Helmet",300,35,,,,,,,,,,,,,,
3225959819,"Nightstalker","nightstalker","Draw from the Void. Light the way.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/cd675de5b42e3c016fbf52de86f9e524.png","Basic","Subclass","Hunter Subclass",,,,,,,,,,,,,,,,
3230558873,"End the Arms Dealer","end-the-arms-dealer","Complete Strike Quest: The Arms Dealer in EDZ.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e24b8ce76e30dbf091e82ec59c67072c.jpg","Legendary","QuestStep","Quest Step",,,,,,,,,,,,,,,,
3230963543,"Flared Magwell","flared-magwell","Optimized for fast reloading.\n  •  Slightly increases stability\n  •  Greatly increases reload speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/062c7b7ff26a52fc06b65b584e5ccbca.png","Legendary","Mod","Magazine",,,,,,,,,,,,,,,,
3234180887,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
3239754990,"Maxim XI","maxim-xi","""Speak briefly and precisely, and what you say will penetrate to the heart."" —Executor Hideo","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/2d9a712c8c1370251aac444b83e897ca.jpg","Legendary","Weapon","Sniper Rifle",,42,,,,300,40,90,70,59,46,4,42,50,51,62
3241194940,"Jump Jets","jump-jets","JUMP JETS\nProvides additional aerial maneuverability.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/0ee32a4e7772bd0734cb673f5f62dbf8.png","Exotic","Mod","Intrinsic",,,,,,,,,,,,,,,,
3241194941,"Mecha Holster","mecha-holster","MECHA HOLSTER\nReloads stowed Submachine Guns and allows you to ready them instantly.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/f9754615461381f97f410ac4e4a54b98.png","Exotic","Mod","Intrinsic",,,,,,,,,,,,,,,,
3241194942,"Linear Actuators","linear-actuators","LINEAR ACTUATORS\nIncreases sprint speed. Sprinting builds up a static charge. After melee-attacking an enemy, that charge will chain damage to nearby enemies.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/71778d6f49ad83d1cd2720b8fdf9576f.png","Exotic","Mod","Intrinsic",,,,,,,,,,,,,,,,
3244905727,"Reputation Bundle","reputation-bundle","Contains a large stack of reputation tokens.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/0275fcd610a5982cae97b56ed9afc757.png","Rare","None","",,,,,,,,,,,,,,,,
